UID Class Diagram,UID Relation,UID BO From,BO From,UID BO To,BO To
bec4af41-426d-eb11-82f6-0653aca742a3,5a3e68af-426d-eb11-82f6-0653aca742a3,3803d985-426d-eb11-82f6-0653aca742a3,ProductPortfolio,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct
c193d8a6-bb48-ea11-8289-064c9ffef37a,4c1532ba-c048-ea11-8289-064c9ffef37a,ac535bd6-3298-e911-827a-06b20c6b9b78,StandingOrderArrangement,4f3d7f86-c048-ea11-8289-064c9ffef37a,StandingOrderArrangementFulfilmentEvent
c193d8a6-bb48-ea11-8289-064c9ffef37a,5db1d8b2-c048-ea11-8289-064c9ffef37a,4f3d7f86-c048-ea11-8289-064c9ffef37a,StandingOrderArrangementFulfilmentEvent,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent
c193d8a6-bb48-ea11-8289-064c9ffef37a,7ef4f32c-c148-ea11-8289-064c9ffef37a,ac535bd6-3298-e911-827a-06b20c6b9b78,StandingOrderArrangement,d54322fd-c048-ea11-8289-064c9ffef37a,StandingOrderArrangementModality
c193d8a6-bb48-ea11-8289-064c9ffef37a,e00490af-c248-ea11-8289-064c9ffef37a,e352dd45-c248-ea11-8289-064c9ffef37a,StandingOrderFeatureModality,d54322fd-c048-ea11-8289-064c9ffef37a,StandingOrderArrangementModality
c193d8a6-bb48-ea11-8289-064c9ffef37a,f84dc296-c248-ea11-8289-064c9ffef37a,4ec1a0e7-f948-ea11-8289-064c9ffef37a,StandingOrderFeature,e352dd45-c248-ea11-8289-064c9ffef37a,StandingOrderFeatureModality
c193d8a6-bb48-ea11-8289-064c9ffef37a,77cd9f1e-fa48-ea11-8289-064c9ffef37a,a85502b4-3298-e911-827a-06b20c6b9b78,StandingOrderService,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service
c193d8a6-bb48-ea11-8289-064c9ffef37a,f00b82fe-f948-ea11-8289-064c9ffef37a,4ec1a0e7-f948-ea11-8289-064c9ffef37a,StandingOrderFeature,823053bb-a486-e911-823e-062687e6a904,ProductFeature
c193d8a6-bb48-ea11-8289-064c9ffef37a,f083e62c-05aa-e911-8288-06812ee60d2a,05a41f61-04aa-e911-8288-06812ee60d2a,StandingOrderAgreement,ac535bd6-3298-e911-827a-06b20c6b9b78,StandingOrderArrangement
c193d8a6-bb48-ea11-8289-064c9ffef37a,b2d71fd9-c7ab-e911-828c-0679464e26a4,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction
c193d8a6-bb48-ea11-8289-064c9ffef37a,63450629-fa48-ea11-8289-064c9ffef37a,a85502b4-3298-e911-827a-06b20c6b9b78,StandingOrderService,4ec1a0e7-f948-ea11-8289-064c9ffef37a,StandingOrderFeature
c193d8a6-bb48-ea11-8289-064c9ffef37a,2637a3ac-bc48-ea11-8289-064c9ffef37a,4ec1a0e7-f948-ea11-8289-064c9ffef37a,StandingOrderFeature,ac535bd6-3298-e911-827a-06b20c6b9b78,StandingOrderArrangement
c193d8a6-bb48-ea11-8289-064c9ffef37a,b0c659f0-c248-ea11-8289-064c9ffef37a,4f3d7f86-c048-ea11-8289-064c9ffef37a,StandingOrderArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
2252a445-f697-e911-827a-06d89370a58e,e2d948f7-ff97-e911-827a-06d89370a58e,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement
2252a445-f697-e911-827a-06d89370a58e,4fd9b1d9-94a4-e911-8284-062084c0b880,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,84fa164a-2198-e911-827a-06b20c6b9b78,InterestArrangementModality
2252a445-f697-e911-827a-06d89370a58e,ebe7ba52-8e6e-ea11-828d-068f4d107d14,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature,823053bb-a486-e911-823e-062687e6a904,ProductFeature
2252a445-f697-e911-827a-06d89370a58e,3eddd4da-3594-e911-823e-069871e4ec9c,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2252a445-f697-e911-827a-06d89370a58e,509498b8-f097-e911-827a-06d89370a58e,823053bb-a486-e911-823e-062687e6a904,ProductFeature,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2252a445-f697-e911-827a-06d89370a58e,d52fbffa-9f5c-eb11-82e9-065ba105bad3,c269a0bd-9f5c-eb11-82e9-065ba105bad3,InterestProductFeatureModality,84fa164a-2198-e911-827a-06b20c6b9b78,InterestArrangementModality
2252a445-f697-e911-827a-06d89370a58e,5a2d22eb-799d-e911-827a-069b88dafb42,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
2252a445-f697-e911-827a-06d89370a58e,ffa646ec-9f5c-eb11-82e9-065ba105bad3,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature,c269a0bd-9f5c-eb11-82e9-065ba105bad3,InterestProductFeatureModality
2252a445-f697-e911-827a-06d89370a58e,42dd1285-7f8d-eb11-8310-068d732c0449,0ab7e208-7f8d-eb11-8310-068d732c0449,InterestTransaction,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
2252a445-f697-e911-827a-06d89370a58e,a554a928-7f8d-eb11-8310-068d732c0449,0ab7e208-7f8d-eb11-8310-068d732c0449,InterestTransaction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
2252a445-f697-e911-827a-06d89370a58e,ede0b28b-7f8d-eb11-8310-068d732c0449,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,9fe05cf9-fd60-e911-8237-068e13695e26,Account
2252a445-f697-e911-827a-06d89370a58e,b66cbf55-3491-eb11-8310-069c6e24f8ad,10f62037-3491-eb11-8310-069c6e24f8ad,InterestFeature,64fe5512-598d-eb11-8310-068d732c0449,Feature
2252a445-f697-e911-827a-06d89370a58e,cce9a919-7f8d-eb11-8310-068d732c0449,518c80fc-7e8d-eb11-8310-068d732c0449,InterestInstruction,0ab7e208-7f8d-eb11-8310-068d732c0449,InterestTransaction
2252a445-f697-e911-827a-06d89370a58e,a154a928-7f8d-eb11-8310-068d732c0449,518c80fc-7e8d-eb11-8310-068d732c0449,InterestInstruction,7effad6e-9965-e911-8237-06eba4258fe0,Instruction
2252a445-f697-e911-827a-06d89370a58e,c8e9a919-7f8d-eb11-8310-068d732c0449,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,518c80fc-7e8d-eb11-8310-068d732c0449,InterestInstruction
2252a445-f697-e911-827a-06d89370a58e,48c7256f-0061-e911-8237-068e13695e26,9fe05cf9-fd60-e911-8237-068e13695e26,Account,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
2252a445-f697-e911-827a-06d89370a58e,53710169-5091-eb11-8310-069c6e24f8ad,1e69273f-3491-eb11-8310-069c6e24f8ad,InterestModality,c269a0bd-9f5c-eb11-82e9-065ba105bad3,InterestProductFeatureModality
2252a445-f697-e911-827a-06d89370a58e,ba6cbf55-3491-eb11-8310-069c6e24f8ad,10f62037-3491-eb11-8310-069c6e24f8ad,InterestFeature,1e69273f-3491-eb11-8310-069c6e24f8ad,InterestModality
2252a445-f697-e911-827a-06d89370a58e,5d84f52a-598d-eb11-8310-068d732c0449,823053bb-a486-e911-823e-062687e6a904,ProductFeature,64fe5512-598d-eb11-8310-068d732c0449,Feature
2252a445-f697-e911-827a-06d89370a58e,8970edb7-3691-eb11-8310-069c6e24f8ad,10f62037-3491-eb11-8310-069c6e24f8ad,InterestFeature,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature
a2a4193f-fdfa-e911-82bd-067729125860,f31bcdf4-5bfa-e911-82bd-061ae500ecdc,a15e35b9-5bfa-e911-82bd-061ae500ecdc,OnboardingLifecyclePhase,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,3c0c7d27-4afa-e911-82bd-06e507138132,47bc25fe-49fa-e911-82bd-06e507138132,RecruitmentLifecyclePhase,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,53807f12-61fa-e911-82bd-060c1aa554c0,5139c7f9-60fa-e911-82bd-060c1aa554c0,OffboardingLifecyclePhase,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,f2b7db32-41fa-e911-82bd-06e507138132,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,dbc06651-62fa-e911-82bd-060c1aa554c0,da39738d-3efa-e911-82bd-06e507138132,EmployeeRelationshipInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
a2a4193f-fdfa-e911-82bd-067729125860,8e48d266-3ffa-e911-82bd-06e507138132,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,da39738d-3efa-e911-82bd-06e507138132,EmployeeRelationshipInvolvement
a2a4193f-fdfa-e911-82bd-067729125860,28ac1222-41fa-e911-82bd-06e507138132,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship
a2a4193f-fdfa-e911-82bd-067729125860,98fefe6f-3ffa-e911-82bd-06e507138132,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement
a2a4193f-fdfa-e911-82bd-067729125860,3e30ceb4-5dfa-e911-82bd-061ae500ecdc,8d2ecfa9-5dfa-e911-82bd-061ae500ecdc,DevelopmentLifecyclePhase,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,18ebcbb5-5ffa-e911-82bd-060c1aa554c0,2ad4259a-5ffa-e911-82bd-060c1aa554c0,RetentionLifecyclePhase,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,e71d4a50-41fa-e911-82bd-06e507138132,5b5afda9-27f7-e911-82bd-06554362bd22,EmployeeRelationshipLifecyclePhase,5bec4388-9dd7-e911-82a8-0667cb2841e8,PartyRelationshipLifecyclePhase
a2a4193f-fdfa-e911-82bd-067729125860,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
90392ef3-f698-ea11-8295-06e28f66aad4,ee2a2962-f798-ea11-8295-06e28f66aad4,2d3a930e-f798-ea11-8295-06e28f66aad4,CampaignAssessment,c433cf2d-f798-ea11-8295-06e28f66aad4,CampaignAssessmentMetric
90392ef3-f698-ea11-8295-06e28f66aad4,334db159-f798-ea11-8295-06e28f66aad4,4a934e40-a5d7-e911-82a8-0667cb2841e8,Campaign,2d3a930e-f798-ea11-8295-06e28f66aad4,CampaignAssessment
90392ef3-f698-ea11-8295-06e28f66aad4,7fa956da-f798-ea11-8295-06e28f66aad4,4a934e40-a5d7-e911-82a8-0667cb2841e8,Campaign,446f99d2-f798-ea11-8295-06e28f66aad4,CampaignInvolvement
90392ef3-f698-ea11-8295-06e28f66aad4,b0d47e4a-f798-ea11-8295-06e28f66aad4,2d3a930e-f798-ea11-8295-06e28f66aad4,CampaignAssessment,ea36f45c-1656-e911-8237-060aad038e48,Assessment
96406463-2ca2-e911-8280-068b5ca1cd1a,f60f48b8-2ca2-e911-8280-068b5ca1cd1a,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,ea36f45c-1656-e911-8237-060aad038e48,Assessment
96406463-2ca2-e911-8280-068b5ca1cd1a,41a393ba-c551-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck
96406463-2ca2-e911-8280-068b5ca1cd1a,b50cc735-ca51-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,899b1de8-c951-eb11-82e3-06132fe31c95,AuditInvolvement
96406463-2ca2-e911-8280-068b5ca1cd1a,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
96406463-2ca2-e911-8280-068b5ca1cd1a,2cc23191-c451-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,47da0e88-c451-eb11-82e3-06132fe31c95,AuditDocument
96406463-2ca2-e911-8280-068b5ca1cd1a,03cf9218-c351-eb11-82e3-06132fe31c95,4d4f25d3-c251-eb11-82e3-06132fe31c95,AuditReport,5314d145-3876-e911-823e-065f1d1f71b2,Report
96406463-2ca2-e911-8280-068b5ca1cd1a,7325a2e1-c251-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,4d4f25d3-c251-eb11-82e3-06132fe31c95,AuditReport
96406463-2ca2-e911-8280-068b5ca1cd1a,8667c03f-c951-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,e5f6a2ed-c851-eb11-82e3-06132fe31c95,AuditRequest
96406463-2ca2-e911-8280-068b5ca1cd1a,338eff87-c951-eb11-82e3-06132fe31c95,e5f6a2ed-c851-eb11-82e3-06132fe31c95,AuditRequest,7effad6e-9965-e911-8237-06eba4258fe0,Instruction
96406463-2ca2-e911-8280-068b5ca1cd1a,758f1a57-c651-eb11-82e3-06132fe31c95,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck
96406463-2ca2-e911-8280-068b5ca1cd1a,edec8a70-ca51-eb11-82e3-06132fe31c95,899b1de8-c951-eb11-82e3-06132fe31c95,AuditInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
96406463-2ca2-e911-8280-068b5ca1cd1a,757fecc5-c451-eb11-82e3-06132fe31c95,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,47da0e88-c451-eb11-82e3-06132fe31c95,AuditDocument
96406463-2ca2-e911-8280-068b5ca1cd1a,b694e5d7-984d-ea11-8289-065500ef61d8,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck,ea36f45c-1656-e911-8237-060aad038e48,Assessment
c269a923-90c5-e911-8296-06227606fcb6,2d80987e-2091-e911-823e-06f3e7d1f9c0,3b624c41-1c91-e911-823e-06f3e7d1f9c0,ResourceAllocation,c484df1b-1e91-e911-823e-06f3e7d1f9c0,Resource
c269a923-90c5-e911-8296-06227606fcb6,df0d7a4b-1c91-e911-823e-06f3e7d1f9c0,3b624c41-1c91-e911-823e-06f3e7d1f9c0,ResourceAllocation,1856b69e-cb80-e911-823e-065e8061d7e6,Allocation
c269a923-90c5-e911-8296-06227606fcb6,c27bdb2f-1e91-e911-823e-06f3e7d1f9c0,3b624c41-1c91-e911-823e-06f3e7d1f9c0,ResourceAllocation,c484df1b-1e91-e911-823e-06f3e7d1f9c0,Resource
c269a923-90c5-e911-8296-06227606fcb6,2f795aec-621f-eb11-82d0-06351b9f7777,1856b69e-cb80-e911-823e-065e8061d7e6,Allocation,c16435c2-0958-ea11-8289-060c7a9911f6,Criterion
51d8c3f0-f0d2-e911-8296-06b94e7647ce,d8d6b470-f1d2-e911-8296-06b94e7647ce,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact
51d8c3f0-f0d2-e911-8296-06b94e7647ce,3511755c-f1d2-e911-8296-06b94e7647ce,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact
51d8c3f0-f0d2-e911-8296-06b94e7647ce,b8513ef2-3cb4-e911-828c-0615b1d713aa,72f082d3-3cb4-e911-828c-0615b1d713aa,CustomerContacSession,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact
51d8c3f0-f0d2-e911-8296-06b94e7647ce,7a9f3dd8-1876-e911-823e-065f1d1f71b2,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship
51d8c3f0-f0d2-e911-8296-06b94e7647ce,d0fc44e7-1f8d-e911-823e-067b7da9d714,b000c71e-178d-e911-823e-067b7da9d714,CustomerDialogueSession,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact
51d8c3f0-f0d2-e911-8296-06b94e7647ce,660715d4-05c8-e911-8296-065c48f41faa,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,ba9abd47-c656-e911-8237-06ecaacb4c68,Document
51d8c3f0-f0d2-e911-8296-06b94e7647ce,feea4bd2-58a9-e911-8288-061bf39b9564,0263db4b-0761-e911-8237-068e13695e26,Device,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact
cf68724e-b4d0-e911-8296-06be2e834548,bc1b0388-55d2-e911-8296-0633d5e0e610,8c0f28a4-4ed2-e911-8296-0633d5e0e610,PersonCertificate,ba9abd47-c656-e911-8237-06ecaacb4c68,Document
cf68724e-b4d0-e911-8296-06be2e834548,f27ee2f4-54d2-e911-8296-0633d5e0e610,04c123f4-8257-e911-8237-0645314e65ac,Person,8c0f28a4-4ed2-e911-8296-0633d5e0e610,PersonCertificate
cf68724e-b4d0-e911-8296-06be2e834548,da3a356d-02f0-e911-82b5-061762718aaa,9fb6e873-26cf-e911-8296-06bf764cb4bc,Country,04c123f4-8257-e911-8237-0645314e65ac,Person
cf68724e-b4d0-e911-8296-06be2e834548,fd347dd8-54d2-e911-8296-0633d5e0e610,04c123f4-8257-e911-8237-0645314e65ac,Person,8e6ce5c7-4cd2-e911-8296-0633d5e0e610,PersonProfile
cf68724e-b4d0-e911-8296-06be2e834548,a2e39a8c-8357-e911-8237-0645314e65ac,04c123f4-8257-e911-8237-0645314e65ac,Person,6f53fd37-8257-e911-8237-0645314e65ac,Party
cf68724e-b4d0-e911-8296-06be2e834548,c9c2b011-acf1-e911-82b5-06f9534b74c8,04c123f4-8257-e911-8237-0645314e65ac,Person,06ca4e9b-abf1-e911-82b5-06f9534b74c8,PersonLocation
cf68724e-b4d0-e911-8296-06be2e834548,18a46d08-acf1-e911-82b5-06f9534b74c8,063a0dcf-0561-e911-8237-068e13695e26,Location,06ca4e9b-abf1-e911-82b5-06f9534b74c8,PersonLocation
587a9acf-8b57-e911-8237-0645314e65ac,d445d6c8-39cf-e911-8296-06bf764cb4bc,d4d0de74-94f1-e911-82b5-06f9534b74c8,PartyRelationshipAgreement,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship
587a9acf-8b57-e911-8237-0645314e65ac,1270997b-a4f1-e911-82b5-06f9534b74c8,2f325852-a2f1-e911-82b5-06f9534b74c8,PartyCertificate,ba9abd47-c656-e911-8237-06ecaacb4c68,Document
587a9acf-8b57-e911-8237-0645314e65ac,a2e39a8c-8357-e911-8237-0645314e65ac,04c123f4-8257-e911-8237-0645314e65ac,Person,6f53fd37-8257-e911-8237-0645314e65ac,Party
587a9acf-8b57-e911-8237-0645314e65ac,8769c56f-619e-e911-827a-06e8627b9e66,6f53fd37-8257-e911-8237-0645314e65ac,Party,6499694e-619e-e911-827a-06e8627b9e66,PartyLocation
587a9acf-8b57-e911-8237-0645314e65ac,ce373b9e-8357-e911-8237-0645314e65ac,fbc0b4fa-8257-e911-8237-0645314e65ac,Organisation,6f53fd37-8257-e911-8237-0645314e65ac,Party
587a9acf-8b57-e911-8237-0645314e65ac,0cde2513-e377-e911-823e-067f69a9229a,5f9548fc-e277-e911-823e-067f69a9229a,ContactPoint,6f53fd37-8257-e911-8237-0645314e65ac,Party
587a9acf-8b57-e911-8237-0645314e65ac,c8aeb4b9-38cf-e911-8296-06bf764cb4bc,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
587a9acf-8b57-e911-8237-0645314e65ac,f2c1d776-62d2-e911-8296-0633d5e0e610,6f53fd37-8257-e911-8237-0645314e65ac,Party,31cfdbdc-61d2-e911-8296-0633d5e0e610,PowerOfAttorney
587a9acf-8b57-e911-8237-0645314e65ac,284ba959-a2f1-e911-82b5-06f9534b74c8,6f53fd37-8257-e911-8237-0645314e65ac,Party,2f325852-a2f1-e911-82b5-06f9534b74c8,PartyCertificate
587a9acf-8b57-e911-8237-0645314e65ac,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
587a9acf-8b57-e911-8237-0645314e65ac,51d15164-619e-e911-827a-06e8627b9e66,063a0dcf-0561-e911-8237-068e13695e26,Location,6499694e-619e-e911-827a-06e8627b9e66,PartyLocation
587a9acf-8b57-e911-8237-0645314e65ac,5c9ec85d-95f1-e911-82b5-06f9534b74c8,6f53fd37-8257-e911-8237-0645314e65ac,Party,abe83556-95f1-e911-82b5-06f9534b74c8,PartyProfile
29fe21c9-70cd-e911-8296-067c35430898,c3f01f2a-a270-e911-8237-06460bf93392,a08f4816-a270-e911-8237-06460bf93392,SettlementAccount,9fe05cf9-fd60-e911-8237-068e13695e26,Account
29fe21c9-70cd-e911-8296-067c35430898,030cb06b-77cd-e911-8296-067c35430898,4db66adc-cc70-e911-8237-06460bf93392,SettlementArrangement,5d1c79d4-76cd-e911-8296-067c35430898,SettlementTermAndCondition
29fe21c9-70cd-e911-8296-067c35430898,13f5478a-76cd-e911-8296-067c35430898,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,3266cb70-d665-e911-8237-06eba4258fe0,SettlementInstruction
29fe21c9-70cd-e911-8296-067c35430898,f4e71d61-76cd-e911-8296-067c35430898,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,a08f4816-a270-e911-8237-06460bf93392,SettlementAccount
29fe21c9-70cd-e911-8296-067c35430898,9ebd065a-76cd-e911-8296-067c35430898,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction
29fe21c9-70cd-e911-8296-067c35430898,571556f4-cc70-e911-8237-06460bf93392,4db66adc-cc70-e911-8237-06460bf93392,SettlementArrangement,3266cb70-d665-e911-8237-06eba4258fe0,SettlementInstruction
29fe21c9-70cd-e911-8296-067c35430898,cc14e0e6-77cd-e911-8296-067c35430898,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,5a0736d1-77cd-e911-8296-067c35430898,SettlementInvolvement
008521cb-6ba1-e911-827a-06a1ce4f466a,87be1f48-ff60-e911-8237-068e13695e26,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction
008521cb-6ba1-e911-827a-06a1ce4f466a,da235abb-8dac-e911-828c-0644e8f6f5d2,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction
008521cb-6ba1-e911-827a-06a1ce4f466a,dbe30e9f-f5a9-e911-8288-06812ee60d2a,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction
008521cb-6ba1-e911-827a-06a1ce4f466a,dad33d74-f397-e911-827a-06d89370a58e,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction
008521cb-6ba1-e911-827a-06a1ce4f466a,fae4528e-1568-e911-8237-06dd5e24f7bc,201e3fe9-1468-e911-8237-06dd5e24f7bc,PaymentTransactionInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
008521cb-6ba1-e911-827a-06a1ce4f466a,d5d915bb-1568-e911-8237-06dd5e24f7bc,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,201e3fe9-1468-e911-8237-06dd5e24f7bc,PaymentTransactionInvolvement
008521cb-6ba1-e911-827a-06a1ce4f466a,a8d218e9-238e-ea11-8295-065d16bc4550,97ab8097-238e-ea11-8295-065d16bc4550,PaymentTransactionAccount,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction
008521cb-6ba1-e911-827a-06a1ce4f466a,6b883a21-248e-ea11-8295-065d16bc4550,9fe05cf9-fd60-e911-8237-068e13695e26,Account,97ab8097-238e-ea11-8295-065d16bc4550,PaymentTransactionAccount
008521cb-6ba1-e911-827a-06a1ce4f466a,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
b0b23378-9ad1-ea11-82b1-061e3979cf2c,3e82e7f4-9cd1-ea11-82b1-061e3979cf2c,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,5fcdac7c-9bd1-ea11-82b1-061e3979cf2c,LimitArrangementModality
b0b23378-9ad1-ea11-82b1-061e3979cf2c,599bb343-9bd1-ea11-82b1-061e3979cf2c,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
b0b23378-9ad1-ea11-82b1-061e3979cf2c,156e7a1f-9cd1-ea11-82b1-061e3979cf2c,57f8fc8b-9bd1-ea11-82b1-061e3979cf2c,LimitFeature,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement
b0b23378-9ad1-ea11-82b1-061e3979cf2c,3cd2e997-9bd1-ea11-82b1-061e3979cf2c,57f8fc8b-9bd1-ea11-82b1-061e3979cf2c,LimitFeature,823053bb-a486-e911-823e-062687e6a904,ProductFeature
445cf602-0768-e911-8237-06dd5e24f7bc,4eaa73bf-0568-e911-8237-06dd5e24f7bc,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,f23bc6a0-0568-e911-8237-06dd5e24f7bc,InvoiceLine
445cf602-0768-e911-8237-06dd5e24f7bc,169424a0-0d68-e911-8237-06dd5e24f7bc,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,9fe05cf9-fd60-e911-8237-068e13695e26,Account
445cf602-0768-e911-8237-06dd5e24f7bc,d24a89a9-1068-e911-8237-06dd5e24f7bc,44b91a94-1068-e911-8237-06dd5e24f7bc,PaymentObligation,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice
445cf602-0768-e911-8237-06dd5e24f7bc,06c7c22e-c877-e911-823e-067f69a9229a,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,ba9abd47-c656-e911-8237-06ecaacb4c68,Document
445cf602-0768-e911-8237-06dd5e24f7bc,84950f25-0b68-e911-8237-06dd5e24f7bc,1983dae3-0868-e911-8237-06dd5e24f7bc,InvoiceIssuer,44ecec81-0768-e911-8237-06dd5e24f7bc,InvoiceInvolvement
445cf602-0768-e911-8237-06dd5e24f7bc,328411bc-0768-e911-8237-06dd5e24f7bc,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,44ecec81-0768-e911-8237-06dd5e24f7bc,InvoiceInvolvement
445cf602-0768-e911-8237-06dd5e24f7bc,8574bce2-2168-e911-8237-06dd5e24f7bc,cf782ad1-2168-e911-8237-06dd5e24f7bc,InvoiceFactor,44ecec81-0768-e911-8237-06dd5e24f7bc,InvoiceInvolvement
