UID Relation,Relation Name,UID BO From,From,Relationship From properties,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,UID  BO To,To,Relationship To properties,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
851416c7-dfab-ea11-829f-067a4ad4fc9c,,62e630b8-ddab-ea11-829f-067a4ad4fc9c,FinancialMarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,50b906a2-dfab-ea11-829f-067a4ad4fc9c,MarketOppurtunity,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Detected
Opportunity",upper=*,visibility=public
5b70ea00-0c12-eb11-82c5-06dd7fab9bf5,,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
5770ea00-0c12-eb11-82c5-06dd7fab9bf5,,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
8497b57e-0012-eb11-82c5-06dd7fab9bf5,,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Involved
PartyRole",upper=*,visibility=public
72b7b593-0012-eb11-82c5-06dd7fab9bf5,,f701c099-2b81-e911-823e-06e80039c878,Workstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Involved
PartyRole",upper=*,visibility=public
0a2edb66-d575-eb11-8305-068bc303130b,,f701c099-2b81-e911-823e-06e80039c878,Workstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
8d79e08c-6f39-eb11-82e3-06552f30ee75,,9bc07d78-6b39-eb11-82e3-06552f30ee75,CommissionPayment,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Employee
Account",upper=1,visibility=public
52713aa3-db3a-eb11-82e3-06a412e5ead5,,235adec0-d53a-eb11-82e3-06a412e5ead5,LeaseAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
e4997e6f-e13a-eb11-82e3-06a412e5ead5,,30a4d16d-6080-e911-823e-061de61e9206,Asset,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Leased
 Item",upper=1,visibility=public,235adec0-d53a-eb11-82e3-06a412e5ead5,LeaseAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
972e2303-7e56-eb11-82e3-06d64c037e3d,,30a4d16d-6080-e911-823e-061de61e9206,Asset,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d5fe9f6e-7b80-e911-823e-061de61e9206,AssetValuation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ba4b7ff8-7b56-eb11-82e3-06d64c037e3d,,30a4d16d-6080-e911-823e-061de61e9206,Asset,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d2aaa5ee-7b56-eb11-82e3-06d64c037e3d,LeasingItemAdministrativePlan,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
5a2d22eb-799d-e911-827a-069b88dafb42,,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6069e61a-c480-e911-823e-065e8061d7e6,,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,23cc4801-c480-e911-823e-065e8061d7e6,Routine,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2f743c55-0b55-eb11-82e3-06796197f98f,,efc5b4c1-ab59-eb11-82e3-069263446f67,LeaseInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
c5e97cbd-799d-e911-827a-069b88dafb42,,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
851d63d5-a959-eb11-82e3-069263446f67,,30a4d16d-6080-e911-823e-061de61e9206,Asset,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Subject
Matter",upper=1,visibility=public,3914dd1c-a959-eb11-82e3-069263446f67,LeasingItemArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
a2d6110a-ac59-eb11-82e3-069263446f67,,efc5b4c1-ab59-eb11-82e3-069263446f67,LeaseInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,430f3a3b-0b55-eb11-82e3-06796197f98f,LeaseTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
862c7c5e-7ad1-e911-8296-06e952cbc5d0,,30417843-7ad1-e911-8296-06e952cbc5d0,MarketResearchRequestInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,f1027a03-7ad1-e911-8296-06e952cbc5d0,MarketResearchRequest,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public
c7e3c90f-79d1-e911-8296-06e952cbc5d0,,a633adb0-78d1-e911-8296-06e952cbc5d0,MarketAnalysisViewpoint,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=is used in,upper=*,visibility=public,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
c717fa80-3976-e911-823e-065f1d1f71b2,,e1bf3e5c-3876-e911-823e-065f1d1f71b2,MarketResearchReport,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f7384641-34d2-e911-8296-067fa12b3460,,e1bf3e5c-3876-e911-823e-065f1d1f71b2,MarketResearchReport,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,8e8efdc9-33d2-e911-8296-067fa12b3460,MarketResearchReportType,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
559f2630-79d1-e911-8296-06e952cbc5d0,,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,811ed017-1794-e911-823e-069871e4ec9c,Market,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=SubjectOf,upper=*,visibility=public
d52bdb49-cecf-e911-8296-06957f3f468a,,5314d145-3876-e911-823e-065f1d1f71b2,Report,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,5314d145-3876-e911-823e-065f1d1f71b2,Report,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm= ConsolidatedReport,upper=1,visibility=public
aa62d47b-7ad1-e911-8296-06e952cbc5d0,,f1027a03-7ad1-e911-8296-06e952cbc5d0,MarketResearchRequest,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
772449bc-e8d2-e911-8296-06b94e7647ce,,02df155c-e7d2-e911-8296-06b94e7647ce,DelinquentAccountHandlingProcedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=HandlingProcedure,upper=1,visibility=public,7e15ccce-e7d2-e911-8296-06b94e7647ce,DelinquentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e79bcf8d-3fce-e911-8296-066680ee9268,,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b137e2c5-ca80-e911-823e-065e8061d7e6,CollateralAssetAllocation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6ced4715-f7d2-e911-8296-06b94e7647ce,,ecaf0ef0-f6d2-e911-8296-06b94e7647ce,DelinquentAccountResolution,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,7e15ccce-e7d2-e911-8296-06b94e7647ce,DelinquentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
431da2ee-eed2-e911-8296-06b94e7647ce,,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,7e15ccce-e7d2-e911-8296-06b94e7647ce,DelinquentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1834ba47-2789-e911-823e-063169c9e850,,7d149499-2076-e911-823e-065f1d1f71b2,CustomerProductProfile,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
cf4fe2ef-2176-e911-823e-065f1d1f71b2,,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,7d149499-2076-e911-823e-065f1d1f71b2,CustomerProductProfile,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2656e065-5b93-e911-823e-065576aa37f8,,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,f9de363b-b986-e911-823e-062687e6a904,ProductUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
98061088-b98e-e911-823e-063a52a17f8a,,3ff20cc9-4c7d-e911-823e-069ad1a2e648,ProductSalesAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f9de363b-b986-e911-823e-062687e6a904,ProductUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
53da8bed-4a88-e911-823e-06b09c770f0c,,7d149499-2076-e911-823e-065f1d1f71b2,CustomerProductProfile,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f9de363b-b986-e911-823e-062687e6a904,ProductUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2cf6ff57-b986-e911-823e-062687e6a904,,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f9de363b-b986-e911-823e-062687e6a904,ProductUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6470cfcd-6f80-e911-823e-066c44d66510,,3ff20cc9-4c7d-e911-823e-069ad1a2e648,ProductSalesAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public
7ad2057f-6b39-eb11-82e3-06552f30ee75,,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,c183a61c-b36f-eb11-82fd-06eca61d1073,CommissionInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3f09bdaf-6e39-eb11-82e3-06552f30ee75,,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
b32903c1-4739-eb11-82e3-06552f30ee75,,6873afa9-4739-eb11-82e3-06552f30ee75,CommissionSaleAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
de577684-b36f-eb11-82fd-06eca61d1073,,c183a61c-b36f-eb11-82fd-06eca61d1073,CommissionInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,92b79a47-b36f-eb11-82fd-06eca61d1073,CommissionTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
59aeea62-bba4-e911-8284-062084c0b880,,2711aa0e-baa4-e911-8284-062084c0b880,DeviceType,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=,nm=,upper=,visibility=public,0263db4b-0761-e911-8237-068e13695e26,Device,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
18130ffc-bda4-e911-8284-062084c0b880,,ae0d5738-bca4-e911-8284-062084c0b880,IssuedDevice,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,5b635669-bda4-e911-8284-062084c0b880,DeviceTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
62ca135e-6bb7-e911-8291-0657c6eca57a,,e044b3b6-8271-e911-823e-0681a0c1a2d0,ClearingSettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f6745b44-6bb7-e911-8291-0657c6eca57a,ClearingSettlementArrangementFulfillmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ad13e6da-07a7-e911-8288-06c837085cb8,,6fd7342a-138d-e911-823e-067b7da9d714,System,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,167aafe9-fba6-e911-8288-06c837085cb8,IssuedDeviceMeasurement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
51223f6c-fca6-e911-8288-06c837085cb8,,ae0d5738-bca4-e911-8284-062084c0b880,IssuedDevice,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,167aafe9-fba6-e911-8288-06c837085cb8,IssuedDeviceMeasurement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2a697cf9-e5a6-e911-8288-06c837085cb8,,3ff20cc9-4c7d-e911-823e-069ad1a2e648,ProductSalesAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=,nm=,upper=,visibility=public,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1af694a6-70b7-e911-8291-0657c6eca57a,,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,0db6609c-70b7-e911-8291-0657c6eca57a,ClearingSettlementTermAndCondition,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
94b2ddee-f9a6-e911-8288-06c837085cb8,,ae0d5738-bca4-e911-8284-062084c0b880,IssuedDevice,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,d47b801b-f9a6-e911-8288-06c837085cb8,IssuedDeviceAgreementAllocation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
2b9514fb-f9a6-e911-8288-06c837085cb8,,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,d47b801b-f9a6-e911-8288-06c837085cb8,IssuedDeviceAgreementAllocation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
740ad88b-6fb7-e911-8291-0657c6eca57a,,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Clearing
Process",upper=*,visibility=public
8bb87bc6-65b7-e911-8291-0657c6eca57a,,fc95d31a-63b7-e911-8291-0657c6eca57a,ClearingSystem,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e47fdde1-6fb7-e911-8291-0657c6eca57a,,3a88c81e-1fb5-e911-828c-06363e70c8fa,TransactionBatch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
66f1d387-bca4-e911-8284-062084c0b880,,0263db4b-0761-e911-8237-068e13695e26,Device,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,ae0d5738-bca4-e911-8284-062084c0b880,IssuedDevice,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
89b36e45-66b7-e911-8291-0657c6eca57a,,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,52195823-8271-e911-823e-0681a0c1a2d0,ClearingInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1d08b5c1-00af-ea11-829f-06c5ce6fa94e,,62e630b8-ddab-ea11-829f-067a4ad4fc9c,FinancialMarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f8894ab1-00af-ea11-829f-06c5ce6fa94e,FinancialMarketResearchDirectoryEntry,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f3151d5a-d977-e911-823e-067f69a9229a,,f09a608f-d877-e911-823e-067f69a9229a,Directory,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
46060295-fdae-ea11-829f-06c5ce6fa94e,,62e630b8-ddab-ea11-829f-067a4ad4fc9c,FinancialMarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,865912f2-f6ae-ea11-829f-06c5ce6fa94e,FinancialMarketResearchViewpoint,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
00d30bbf-ddab-ea11-829f-067a4ad4fc9c,,5c47482d-d8ab-ea11-829f-067a4ad4fc9c,FinancialMarket,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,62e630b8-ddab-ea11-829f-067a4ad4fc9c,FinancialMarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
0f546b94-f7ab-ea11-829f-067a4ad4fc9c,,62e630b8-ddab-ea11-829f-067a4ad4fc9c,FinancialMarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,4bd8ac46-f7ab-ea11-829f-067a4ad4fc9c,FinancialMarketResearchReport,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
4b0d1e6b-6ab7-e911-8291-0657c6eca57a,,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e044b3b6-8271-e911-823e-0681a0c1a2d0,ClearingSettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
a308c9d4-6fb7-e911-8291-0657c6eca57a,,3a88c81e-1fb5-e911-828c-06363e70c8fa,TransactionBatch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
9499d24d-01af-ea11-829f-06c5ce6fa94e,,01f8e845-01af-ea11-829f-06c5ce6fa94e,FinancialMarketResearchDirectory,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f8894ab1-00af-ea11-829f-06c5ce6fa94e,FinancialMarketResearchDirectoryEntry,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=Entey,upper=*,visibility=public
13f5478a-76cd-e911-8296-067c35430898,,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,3266cb70-d665-e911-8237-06eba4258fe0,SettlementInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=RequestToSettle,upper=1,visibility=public
030cb06b-77cd-e911-8296-067c35430898,,4db66adc-cc70-e911-8237-06460bf93392,SettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,5d1c79d4-76cd-e911-8296-067c35430898,SettlementTermAndCondition,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f4e71d61-76cd-e911-8296-067c35430898,,0b1bb11e-6bcd-e911-8296-067c35430898,Settlement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a08f4816-a270-e911-8237-06460bf93392,SettlementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=AccountUsed4
Settlement",upper=*,visibility=public
571556f4-cc70-e911-8237-06460bf93392,,4db66adc-cc70-e911-8237-06460bf93392,SettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,3266cb70-d665-e911-8237-06eba4258fe0,SettlementInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
