UID Generalization relation,UID Generalization,Generalization,UID Specialization,Specialization,
1b5feb64-7e35-eb11-82df-0608708832ad,6fd7342a-138d-e911-823e-067b7da9d714,System,ad7f8d21-7e35-eb11-82df-0608708832ad,ChequeProcessingSystem,
a8072dde-ea28-eb11-82d9-06a44deb104b,232d759f-ea28-eb11-82d9-06a44deb104b,CashInventoryManagementAgreement,242d759f-ea28-eb11-82d9-06a44deb104b,CustomerCashInventoryManagementAgreement,
f5d6616a-e628-eb11-82d9-06a44deb104b,9fe05cf9-fd60-e911-8237-068e13695e26,Account,eaf41287-e028-eb11-82d9-06a44deb104b,CashStorageAccount,
faa364f2-0da3-e911-8280-06760b39b086,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,454fd8cf-0da3-e911-8280-06760b39b086,DunningProcedure,
a0adb63d-25a3-e911-8280-06760b39b086,cd1d99a7-24a3-e911-8280-06760b39b086,DunnedLoanArrangement,11c34aec-24a3-e911-8280-06760b39b086,DunnedLoanAccessArrangement,
bb0b05a7-95ac-e911-828c-0644e8f6f5d2,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction,a1c4ed47-19a3-e911-8280-06760b39b086,RepaymentTransaction,
5a14d858-145a-ea11-8290-06eaa2e18406,c16435c2-0958-ea11-8289-060c7a9911f6,Criterion,30a78d1e-1957-ea11-8289-06a605eb4d64,CustomerCaseCriterion,
fa959ee7-0958-ea11-8289-060c7a9911f6,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,c16435c2-0958-ea11-8289-060c7a9911f6,Criterion,
f2bf2328-8c96-e911-823e-066b14f5b0ba,6fd7342a-138d-e911-823e-067b7da9d714,System,dc30a7df-8b96-e911-823e-066b14f5b0ba,ACHSystem,
195324b7-dfa3-e911-8284-065b2e50bbd8,f5145a15-138d-e911-823e-067b7da9d714,Session,d878ae63-dfa3-e911-8284-065b2e50bbd8,CorrespondentServiceSession,
31bbcee4-8c96-e911-823e-066b14f5b0ba,f5145a15-138d-e911-823e-067b7da9d714,Session,75aa09d0-8c96-e911-823e-066b14f5b0ba,ACHSession,
0c9a340b-a499-e911-827a-063e87e1daa2,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,153356d1-a399-e911-827a-063e87e1daa2,PaymentExecutionProcedure,
24432654-dfa3-e911-8284-065b2e50bbd8,6fd7342a-138d-e911-823e-067b7da9d714,System,c6efc1e7-dea3-e911-8284-065b2e50bbd8,CorrespondentAccessSystem,
dea166bb-e8a3-e911-8284-065b2e50bbd8,f701c099-2b81-e911-823e-06e80039c878,Workstep,50626d66-e7a3-e911-8284-065b2e50bbd8,PaymentExecutionTask,
e0ba8901-c3ab-e911-828c-0679464e26a4,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,a8272ce6-c2ab-e911-828c-0679464e26a4,PaymentServiceProviderInstruction,
810f2cc6-f424-eb11-82d4-060d98156e5b,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,b5e678bc-f424-eb11-82d4-060d98156e5b,BranchLocationManagementPlan,
cd5c98c8-1657-ea11-8289-06a605eb4d64,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,b64392be-1657-ea11-8289-06a605eb4d64,CustomerCaseManagementPlan,
43693f2d-7ea9-ea11-829f-06478228ed28,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument,ffe016a6-7ba9-ea11-829f-06478228ed28,Security,
e37788f6-8596-e911-823e-062d75b50cca,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,
916de923-a955-eb11-82e3-06afd984332d,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,
515b78a6-a551-ea11-8289-06269fe19394,fb61a357-9f51-ea11-8289-06269fe19394,Project,4d204e29-084c-ea11-8289-06e1bff5c596,ProductDeploymentProject,
25956f32-a651-ea11-8289-06269fe19394,5be8a55c-a051-ea11-8289-06269fe19394,Deliverable,ac47e728-a651-ea11-8289-06269fe19394,ProductDeploymentDeliverable,
2d99fb76-3ca2-e911-8280-068b5ca1cd1a,f09a608f-d877-e911-823e-067f69a9229a,Directory,62e7116f-3ca2-e911-8280-068b5ca1cd1a,DocumentDirectory,
7a508a93-3ca2-e911-8280-068b5ca1cd1a,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,4da6638d-3ca2-e911-8280-068b5ca1cd1a,DocumentDirectoryEntry,
a6a65b32-f1ce-e911-8296-06bf764cb4bc,db6f99fb-eece-e911-8296-06bf764cb4bc,State,6e23c00f-efce-e911-8296-06bf764cb4bc,CustomerPositionState,
fe86c85b-add7-e911-82a8-06ff143686d8,a68b4bcf-97d0-e911-8296-061886980330,SessionReport,150e1a34-add7-e911-82a8-06ff143686d8,VoiceChannelSessionReport,
47ea779c-add7-e911-82a8-06ff143686d8,f0b33695-97d0-e911-8296-061886980330,SessionIssue,5d35477a-add7-e911-82a8-06ff143686d8,VoiceChannelSessionIssue,
a85b7c71-8759-eb11-82e3-069263446f67,811ed017-1794-e911-823e-069871e4ec9c,Market,5c47482d-d8ab-ea11-829f-067a4ad4fc9c,FinancialMarket,
2a41586f-e0a4-ea11-829f-0660fb1fa966,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,
b0504034-cd67-eb11-82f6-06f5e4900cbd,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,2b55d41f-cc67-eb11-82f6-06f5e4900cbd,FinancialInstrumentInvolvement,
1f208fe1-6980-e911-823e-066c44d66510,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,c35cdbed-6380-e911-823e-066c44d66510,EventInvolvement,
c4a3b201-58a6-ea11-829f-063187a0cc58,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,451f2df9-57a6-ea11-829f-063187a0cc58,ProspectCampaignDesignSpecification,
64f09f87-5ba6-ea11-829f-063187a0cc58,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,8d4b4815-5ba6-ea11-829f-063187a0cc58,ProspectCampaignArrangement,
dc55f24c-5da6-ea11-829f-063187a0cc58,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,8671a0de-5ba6-ea11-829f-063187a0cc58,ProspectCampaignRuleSet,
c8cc93cf-5890-ea11-8295-062b57ab2c80,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,1efc09c3-5890-ea11-8295-062b57ab2c80,CustomerCampaignDesignSpecification,
081f097b-70d8-e911-82a8-06f7388c4ddc,8e5ac3ee-f490-e911-823e-06f3e7d1f9c0,SystemService,1ffe1e31-bcd7-e911-82a8-06ff143686d8,InformationService,
8cef10b1-daaf-ea11-829f-0681374b35cc,5314d145-3876-e911-823e-065f1d1f71b2,Report,5e31813c-daaf-ea11-829f-0681374b35cc,InformationServiceReport,
abcf7c8d-dcaf-ea11-829f-0681374b35cc,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,714d9d79-dcaf-ea11-829f-0681374b35cc,InformationServiceInvolvement,
b170a5f9-a725-eb11-82d4-06ebae2b1c25,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,3f6fadf1-a725-eb11-82d4-06ebae2b1c25,BranchLocationAdministrativePlan,
e2e737ce-0161-e911-8237-068e13695e26,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,edd6e77c-0161-e911-8237-068e13695e26,AccountInvolvement,
0f9e2bba-cd99-ea11-8295-06af1d004f9a,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,3ffc21b2-cd99-ea11-8295-06af1d004f9a,PromotionalEventManagementPlan,
f4988bfc-bea4-ea11-829f-0660fb1fa966,6e02f897-b6a4-ea11-829f-0660fb1fa966,FinancialAsset,771cbe9b-bea1-ea11-829a-065300d6f09e,DebtInstrument,
13a1c683-ce99-ea11-8295-06af1d004f9a,66bab5d1-0056-e911-8237-060aad038e48,Event,f5b9c42e-cd99-ea11-8295-06af1d004f9a,PromotionalEvent,
26cec443-bba4-ea11-829f-0660fb1fa966,6e02f897-b6a4-ea11-829f-0660fb1fa966,FinancialAsset,e057663d-bba4-ea11-829f-0660fb1fa966,EquityInstrument,
7ea9efe1-d099-ea11-8295-06af1d004f9a,97698d8d-6675-e911-823e-064d1e9fbc72,Duty,2ca36f93-d099-ea11-8295-06af1d004f9a,PromotionalEventManagementPlanDuty,
800ea14a-d64c-ea11-8289-062dfdfaca58,ea36f45c-1656-e911-8237-060aad038e48,Assessment,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,
cf3e2f7e-cf99-ea11-8295-06af1d004f9a,ea36f45c-1656-e911-8237-060aad038e48,Assessment,62134149-ce99-ea11-8295-06af1d004f9a,PromotionalEventImpactAssessment,
dc9a53cf-f811-eb11-82c5-06dd7fab9bf5,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,27987c7e-f811-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedure,
27c303ff-8b13-eb11-82c5-06bc2d3775af,9fe05cf9-fd60-e911-8237-068e13695e26,Account,0d2f925e-f511-eb11-82c5-06dd7fab9bf5,AccountsReceivable,
ee1352fa-8a13-eb11-82c5-06bc2d3775af,9fe05cf9-fd60-e911-8237-068e13695e26,Account,b462d89c-7913-eb11-82c5-06bc2d3775af,CustomerAccount,
f2804717-463a-eb11-82e3-069cf2dd6099,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,4298bef3-443a-eb11-82e3-069cf2dd6099,ComplianceReportingInvolvement,
2042d50d-443a-eb11-82e3-069cf2dd6099,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,aa0bb605-443a-eb11-82e3-069cf2dd6099,ComplianceReportingAdministrativePlan,
42f12183-c551-eb11-82e3-06132fe31c95,5314d145-3876-e911-823e-065f1d1f71b2,Report,bbb55e02-423a-eb11-82e3-069cf2dd6099,ComplianceReport,
a7573d96-d7af-ea11-829f-0681374b35cc,1ffe1e31-bcd7-e911-82a8-06ff143686d8,InformationService,f9318a3a-d6af-ea11-829f-0681374b35cc,FinancialMarketInformationService,
cbfe7a1e-d8af-ea11-829f-0681374b35cc,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,83324514-d8af-ea11-829f-0681374b35cc,FinancialMarketInformationServiceAdministrativePlan,
4f9e1037-b05c-eb11-82e9-065ba105bad3,f0b986ab-7192-e911-823e-0616b0d596e4,FinancialInstruction,7dfa7ee3-10ab-e911-828c-0605e339c9ac,DepositInstruction,
501c2a33-1195-ea11-8295-06c610ca3b44,66bab5d1-0056-e911-8237-060aad038e48,Event,525ff2e7-ee9b-e911-827a-06f79ea59412,ServicingEvent,
9ba08baf-1195-ea11-8295-06c610ca3b44,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,baf84f9a-1195-ea11-8295-06c610ca3b44,ServicingRootCauseAnalysis,
cb906c7f-1495-ea11-8295-06c610ca3b44,231bdf18-2e76-e911-823e-065f1d1f71b2,Algorithm,2e130151-1495-ea11-8295-06c610ca3b44,ServicingRootCauseAnalysisAlgorithm,
bf7eddf7-799d-e911-827a-069b88dafb42,ba9240b3-0056-e911-8237-060aad038e48,Action,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,
8a73f1b6-c999-ea11-8295-06af1d004f9a,231bdf18-2e76-e911-823e-065f1d1f71b2,Algorithm,653e3a86-c999-ea11-8295-06af1d004f9a,CompetitorAnalysisAlgorithm,
7d73983b-bf99-ea11-8295-06af1d004f9a,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,628428f3-2a5a-ea11-8290-06eaa2e18406,CompetitorAnalysis,
7031364b-c099-ea11-8295-06af1d004f9a,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,ba81cbe3-bf99-ea11-8295-06af1d004f9a,Competitor,
8b9b59e8-5896-e911-823e-062d75b50cca,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,efd74dde-5896-e911-823e-062d75b50cca,LienArrangement,
8f3710cb-36ec-e911-82b5-06a295a6a604,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,3a451382-f6a2-e911-8280-06df5c9909ce,LienFacilityArrangement,
71713a8b-37ec-e911-82b5-06a295a6a604,823053bb-a486-e911-823e-062687e6a904,ProductFeature,0250b837-e797-e911-827a-06d89370a58e,LienFeature,
4948f525-d37c-eb11-8309-066fc2da13f9,6472836c-9c67-eb11-82f6-06f5e4900cbd,Plan,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,
73c64f94-f5c0-ea11-82a9-0697753afb68,f09a608f-d877-e911-823e-067f69a9229a,Directory,2eb1a47d-f5c0-ea11-82a9-0697753afb68,PartyReferenceDataDirectory,
503f72a4-f5c0-ea11-82a9-0697753afb68,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,a9b3469d-f5c0-ea11-82a9-0697753afb68,PartyReferenceDataDirectoryEntry,
d5421338-198d-e911-823e-067b7da9d714,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,60c46624-198d-e911-823e-067b7da9d714,CustomerContactSessionProcedure,
68d399ba-30ef-e911-82b5-06766225a0aa,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,5e65899d-30ef-e911-82b5-06766225a0aa,CustomerContactCenterInvolvement,
4b880359-46ef-e911-82b5-06766225a0aa,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,8b6a1333-3def-e911-82b5-06766225a0aa,CustomerContactService,
61f440a6-90ee-e911-82b5-063154845300,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,70a78445-90ee-e911-82b5-063154845300,ContactCenterManagementPlan,
62840322-f5ef-e911-82b5-061762718aaa,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,ab98bae6-f4ef-e911-82b5-061762718aaa,OrganizationInvolvement,
f126ff7f-28e9-ea11-82b8-0621c7360a13,fbc0b4fa-8257-e911-8237-0645314e65ac,Organisation,0544b299-05a7-e911-8288-068d1795c1bc,BusinessUnit,
7c444020-7df5-e911-82b9-06927032cbee,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,eb81a6e1-a4f1-e911-82b5-06f9534b74c8,OrganizationCertificate,
96102a18-4b70-eb11-82fd-061e1f234dd5,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,ebbe09e1-faa2-e911-8280-06df5c9909ce,DirectDebitInstruction,
5dd7a2dd-8fd8-e911-82a8-06d35e1e0220,db6f99fb-eece-e911-8296-06bf764cb4bc,State,41f306d5-8fd8-e911-82a8-06d35e1e0220,FinancialPositionState,
ca8235b0-6675-e911-823e-064d1e9fbc72,7ef3c45c-6675-e911-823e-064d1e9fbc72,BankingRelationship,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,
49b88004-6775-e911-823e-064d1e9fbc72,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,b26cfdf8-6675-e911-823e-064d1e9fbc72,CustomerRelationshipManagementPlan,
10cbe27a-d27e-e911-823e-0680d160e494,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,
74cb4899-f1b1-e911-828c-064878c57b7e,ea36f45c-1656-e911-8237-060aad038e48,Assessment,11b0a31a-0991-e911-823e-06f3e7d1f9c0,Authentication,
a8bd5c8a-b2d7-e911-82a8-0667cb2841e8,11b0a31a-0991-e911-823e-06f3e7d1f9c0,Authentication,18e69972-b2d7-e911-82a8-0667cb2841e8,CustomerContactAuthentication,
568f3ff4-9f9a-ea11-829a-06ec61e3839a,ea36f45c-1656-e911-8237-060aad038e48,Assessment,4a001f78-9b9a-ea11-829a-06ec61e3839a,SuitabilityAssessment,
ec2a08da-9f9a-ea11-829a-06ec61e3839a,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,7e5d168f-9d9a-ea11-829a-06ec61e3839a,SuitabilityAssessmentInvolvement,
e104387d-e7b1-e911-828c-064878c57b7e,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,d80f3b1c-e5b1-e911-828c-064878c57b7e,GuidelineComplianceCheckInvolvement,
82442e0c-2da2-e911-8280-068b5ca1cd1a,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck,ea29b2f8-2ca2-e911-8280-068b5ca1cd1a,GuidelineComplianceCheck,
e0c2f67b-2da2-e911-8280-068b5ca1cd1a,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,06f0124e-2da2-e911-8280-068b5ca1cd1a,Guideline,
46cfaeb2-2c54-eb11-82e3-06d9eff808b9,e42f60da-2b54-eb11-82e3-06d9eff808b9,Standard,ad0b16e4-2254-eb11-82e3-06d9eff808b9,TechnologyStandard,
ff5af90b-2354-eb11-82e3-06d9eff808b9,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,2a212d03-2354-eb11-82e3-06d9eff808b9,TechnologyStandardDesignSpecification,
3411aac0-a5d7-e911-82a8-0667cb2841e8,5bec4388-9dd7-e911-82a8-0667cb2841e8,PartyRelationshipLifecyclePhase,aab25f63-a4d7-e911-82a8-0667cb2841e8,CustomerRelationshipLifecyclePhase,
9c226ca6-a4d7-e911-82a8-0667cb2841e8,aab25f63-a4d7-e911-82a8-0667cb2841e8,CustomerRelationshipLifecyclePhase,eea85ac9-6b80-e911-823e-066c44d66510,SalesLead,
c0587e75-aed7-e911-82a8-0667cb2841e8,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,91eee431-aed7-e911-82a8-0667cb2841e8,SalesLeadManagement,
087ad052-76ac-e911-828c-064985deff14,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,
472530dc-2cd6-e911-8296-06e1705194c6,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,af3d5ba8-2cd6-e911-8296-06e1705194c6,PaymentOrderManagementProcedure,
d3df2ea5-fc6f-e911-8237-06309b11004c,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,eca491e3-d66f-e911-8237-06309b11004c,PaymentInstructionInvolvement,
db012f4b-a6a1-ea11-829a-065300d6f09e,66bab5d1-0056-e911-8237-060aad038e48,Event,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,
4d531fe3-21a2-e911-8280-068b5ca1cd1a,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,21527d12-20a2-e911-8280-068b5ca1cd1a,Regulation,
7118c448-af51-eb11-82e3-06132fe31c95,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,11043d39-af51-eb11-82e3-06132fe31c95,FinancialMarketAnalysis,
6b2cd864-92af-e911-828c-060cf0984146,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,8a077a36-8daf-e911-828c-060cf0984146,RegulatoryComplianceCheckInvolvement,
ebed4750-329c-eb11-8314-06d585ac2859,f701c099-2b81-e911-823e-06e80039c878,Workstep,6508f166-b89b-eb11-8314-06e65658b20f,CustomerOfferProcedureWorkstep,
f2bde14d-729e-e911-827a-067a41d69b6e,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,e893f716-729e-e911-827a-067a41d69b6e,CustomerOfferProcedure,
51e27e30-9b5c-eb11-82e9-065ba105bad3,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction,60281552-9a5c-eb11-82e9-065ba105bad3,FeeTransaction,
a819bfe1-9042-ea11-8289-06fc058ad0c6,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,65b854c7-8642-ea11-8289-06fc058ad0c6,FeeArrangementInvolvement,
42ddd4da-3594-e911-823e-069871e4ec9c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
4de27e30-9b5c-eb11-82e9-065ba105bad3,f0b986ab-7192-e911-823e-0616b0d596e4,FinancialInstruction,559d87fc-985c-eb11-82e9-065ba105bad3,FeeInstruction,
c9b6976e-e6af-ea11-829f-0681374b35cc,30a4d16d-6080-e911-823e-061de61e9206,Asset,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,
6bd11d7c-2f54-eb11-82e3-06d9eff808b9,f5145a15-138d-e911-823e-067b7da9d714,Session,425f334d-2f54-eb11-82e3-06d9eff808b9,IntellectualPropertyExchangeSession,
a004580b-3054-eb11-82e3-06d9eff808b9,6fd7342a-138d-e911-823e-067b7da9d714,System,e2b5a4e7-2f54-eb11-82e3-06d9eff808b9,IntellectualPropertyExchangeSystem,
fccd8033-bd97-eb11-8314-06a0ecbf308d,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,19e3a4ab-2b8e-eb11-8310-06b05e4cbf1f,FinancialFacility,
ce0ee36c-1ccf-e911-8296-06bf764cb4bc,f09a608f-d877-e911-823e-067f69a9229a,Directory,37bc2c57-1ccf-e911-8296-06bf764cb4bc,LegalEntityDirectory,
3db3e88a-1ccf-e911-8296-06bf764cb4bc,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,27b88077-1ccf-e911-8296-06bf764cb4bc,LegalEntityDirectoryEntry,
124bdea0-9c55-eb11-82e3-06afd984332d,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,604b51ed-1794-e911-823e-069871e4ec9c,ProductInvolvement,
ab0e1ef5-09af-ea11-829f-06c5ce6fa94e,1ab9690c-f297-e911-827a-06d89370a58e,AgreementCondition,61e9f6e1-09af-ea11-829f-06c5ce6fa94e,InvestmentPortfolioManagementAgreementTermAndCondition,
ffa36bbc-4494-ea11-8295-06a5be9987fe,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,11510b17-4494-ea11-8295-06a5be9987fe,LegalComplianceCheckInvolvement,
b007f011-e7af-ea11-829f-0681374b35cc,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,45313601-e7af-ea11-829f-0681374b35cc,IntellectualPropertyAdministrativePlan,
48e6d3b1-e9af-ea11-829f-0681374b35cc,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,51d4c847-e9af-ea11-829f-0681374b35cc,IntellectualPropertyInvolvement,
337a6a41-c8cf-e911-8296-06957f3f468a,9e6e153d-5997-e911-823e-065ba593ba6e,ProductService,5438c02f-c8cf-e911-8296-06957f3f468a,TaxHandlingService,
896509ea-cacf-e911-8296-06957f3f468a,5314d145-3876-e911-823e-065f1d1f71b2,Report,cf68473f-cacf-e911-8296-06957f3f468a,CustomerTaxReport,
71eb3b20-1fd6-e911-8296-06e1705194c6,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,54607a15-1fd6-e911-8296-06e1705194c6,FinancialAccountingTransaction,
d8e09484-1fd6-e911-8296-06e1705194c6,2d0e6218-3576-e911-823e-065f1d1f71b2,Log,ffd04078-1fd6-e911-8296-06e1705194c6,Journal,
def57948-1fd6-e911-8296-06e1705194c6,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,f1eb233c-1fd6-e911-8296-06e1705194c6,JournalEntry,
b54526c7-1fd6-e911-8296-06e1705194c6,2d0e6218-3576-e911-823e-065f1d1f71b2,Log,9fe05cf9-fd60-e911-8237-068e13695e26,Account,
721d90a4-de62-ea11-8290-0614a0f38526,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,45bf734f-de62-ea11-8290-0614a0f38526,AccountingRuleSet,
1d5739fd-1fd6-e911-8296-06e1705194c6,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry,
309e5328-b17b-e911-823e-061c465efe24,ea36f45c-1656-e911-8237-060aad038e48,Assessment,b1b786e5-b07b-e911-823e-061c465efe24,CustomerProductProfileAssessment,
c83d50f2-286d-eb11-82f6-0653aca742a3,acebac7f-bd56-e911-8237-06ecaacb4c68,Condition,f07c3b85-256d-eb11-82f6-0653aca742a3,ProductMatchingCondition,
11aee5e6-9d60-eb11-82e9-06f21a0655e3,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,8788fd27-9c60-eb11-82e9-06f21a0655e3,ProductCombinationInstruction,
bacc1a23-9960-eb11-82e9-06f21a0655e3,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,b96903ef-9860-eb11-82e9-06f21a0655e3,ProductCombinationArrangement,
2266160d-2a6d-eb11-82f6-0653aca742a3,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,06d46b94-296d-eb11-82f6-0653aca742a3,ProductMatchingInstruction,
13cdaced-9d60-eb11-82e9-06f21a0655e3,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,31a5cfaa-9c60-eb11-82e9-06f21a0655e3,ProductCombinationTransaction,
d2977343-406d-eb11-82f6-0653aca742a3,af9552c0-6f92-e911-823e-06332a9c23ba,Profile,7d149499-2076-e911-823e-065f1d1f71b2,CustomerProductProfile,
f4735fba-bf6a-eb11-82f6-06166de9742f,f09a608f-d877-e911-823e-067f69a9229a,Directory,92e954b2-bf6a-eb11-82f6-06166de9742f,ProductSpecificPricingTermAndConditionDirectory,
f8735fba-bf6a-eb11-82f6-06166de9742f,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,18be0e29-bf6a-eb11-82f6-06166de9742f,ProductSpecificPricingTermAndConditionDirectoryEntry,
4e504f88-de12-eb11-82c5-061572d3e7cd,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,59ab2082-de12-eb11-82c5-061572d3e7cd,CollateralAssetLiquidationProcedure,
aea21a4a-af6f-eb11-82fd-06eca61d1073,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,280f7086-bf56-e911-8237-06ecaacb4c68,CollateralAssetArrangement,
eb5fc36a-c11d-eb11-82d0-06b34584f073,f701c099-2b81-e911-823e-06e80039c878,Workstep,c9bdb8be-de12-eb11-82c5-061572d3e7cd,CollateralAssetLiquidationProcedureWorkstep,
e9baa8dc-af6f-eb11-82fd-06eca61d1073,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,da46d6d9-c51d-eb11-82d0-06b34584f073,CollateralAssetLiquidationRequest,
ae0be7f0-af6f-eb11-82fd-06eca61d1073,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,729faf56-d712-eb11-82c5-061572d3e7cd,CollateralAssetLiquidation,
6b0cd1a2-285f-eb11-82e9-06394efee01d,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument,771cbe9b-bea1-ea11-829a-065300d6f09e,DebtInstrument,
c6f9b6e0-c356-e911-8237-06ecaacb4c68,f3cc936b-be56-e911-8237-06ecaacb4c68,UnderwritingArrangementInvolvement,6c8f307e-be56-e911-8237-06ecaacb4c68,UnderwriterPartyRole,
cfe1d7a1-c356-e911-8237-06ecaacb4c68,dc503b01-c256-e911-8237-06ecaacb4c68,CollateralArrangementInvolvement,2ad609b9-c256-e911-8237-06ecaacb4c68,CollateralTakerRole,
daa907d8-c356-e911-8237-06ecaacb4c68,dc503b01-c256-e911-8237-06ecaacb4c68,CollateralArrangementInvolvement,037c909a-c256-e911-8237-06ecaacb4c68,CollateralGiverRole,
16f58ac9-bea1-ea11-829a-065300d6f09e,771cbe9b-bea1-ea11-829a-065300d6f09e,DebtInstrument,9348d23d-739e-e911-827a-067a41d69b6e,Loan,
420a97e7-c356-e911-8237-06ecaacb4c68,01e5035a-be56-e911-8237-06ecaacb4c68,LoanAgreementInvolvement,6429ea90-be56-e911-8237-06ecaacb4c68,LoanBorrower,
3e0a97e7-c356-e911-8237-06ecaacb4c68,01e5035a-be56-e911-8237-06ecaacb4c68,LoanAgreementInvolvement,7d2e19c3-be56-e911-8237-06ecaacb4c68,LoanLender,
